time	flx	max_v	min_t	vol fraction
18999	-0.31403949668604	0.00281512435145397	269.172525952553	32962.6
19000	-0.314014834739054	0.00280305503850316	269.172522509705	32923.6
19001	-0.313991376696199	0.00281660356923221	269.172518945491	32884.6
19002	-0.313968759187292	0.00280809928402696	269.172515285139	32845.5
19003	-0.313945681456842	0.00282066995541351	269.172511572819	32806.7
19004	-0.313923392298667	0.00281671343388982	269.17250785853	32767.5
19005	-0.313902890876221	0.00282549449881353	269.172504182913	32728.7
19006	-0.313883406847395	0.00282015733650925	269.172500556347	32689.6
19007	-0.313863942978672	0.00282366592967764	269.172496954226	32650.8
19008	-0.313844120210778	0.0028244049015117	269.172493360606	32612.0
19009	-0.313822619900167	0.00282226757078916	269.172489757007	32573.2
19010	-0.313801542876726	0.00282758489580286	269.172486131515	32534.3
19011	-0.31378022529445	0.00282155002581105	269.172482479636	32495.3
19012	-0.313758037988278	0.00283319280229582	269.17247880564	32456.4
19013	-0.313736456971498	0.00282350711735452	269.172475108344	32417.5
19014	-0.313714699412697	0.00283035954536233	269.172471375061	32378.8
19015	-0.313692089986486	0.00281737025370262	269.172467590495	32340.0
19016	-0.313667530942115	0.0028234473981607	269.172463751023	32301.3
19017	-0.313641578350556	0.00281205701654355	269.172459857608	32262.5
19018	-0.313615667487315	0.00282007669863957	269.172455935371	32223.7
19019	-0.313588411748409	0.0028171581080395	269.172452011221	32184.9
19020	-0.313559787474642	0.00281833269354984	269.17244810281	32146.3
19021	-0.313530541206607	0.00281282873274437	269.17244422902	32107.7
19022	-0.313499254464344	0.00280476347660083	269.172440407139	32069.1
19023	-0.313466981174941	0.00280486460061587	269.172436655975	32030.4
19024	-0.313435756555979	0.00279670190944334	269.172432986301	31991.9
19025	-0.31340569540057	0.00280068552899395	269.172429397287	31953.4
19026	-0.313376501459914	0.00279248898728364	269.17242589752	31915.0
19027	-0.313347860356014	0.00279656030652199	269.172422496549	31876.6
19028	-0.313317716322994	0.00278330122375895	269.172419210398	31838.3
19029	-0.313287258078844	0.00278603517560068	269.172416051219	31800.0
19030	-0.313257939917704	0.00277523024320462	269.172413025727	31761.9
19031	-0.313229608162028	0.00277506954654916	269.172410143267	31723.8
19032	-0.313201335497919	0.00277343834383479	269.172407401825	31685.7
19033	-0.313172414043715	0.00277043155089007	269.172404799287	31647.7
19034	-0.313143110706377	0.00276523971587299	269.172402327633	31609.8
19035	-0.313114251735713	0.00275964988847745	269.172399970547	31572.1
19036	-0.313087320460489	0.00275414754245353	269.172397701702	31534.0
19037	-0.313062656705209	0.00274970875736849	269.172395506652	31496.1
19038	-0.31303908195749	0.0027472898876052	269.172393378386	31458.3
19039	-0.31301646740275	0.00274520151707728	269.172391319789	31420.7
19040	-0.312994676603908	0.00274268606739571	269.172389338144	31383.0
19041	-0.312971720001136	0.00273756400478919	269.172387447864	31345.3
19042	-0.312948034961216	0.00273175429625863	269.172385654863	31307.8
19043	-0.31292511293743	0.00272490088915779	269.172383952554	31270.1
19044	-0.312903885193057	0.00271960636187663	269.17238232709	31232.5
19045	-0.312882045772483	0.0027152351617765	269.172380755084	31195.0
19046	-0.312858102092029	0.00271343055402329	269.17237920964	31157.6
19047	-0.312835047682595	0.00271100239087265	269.172377670602	31120.1
19048	-0.312814443007629	0.00270785717063859	269.172376137374	31083.0
19049	-0.31279511709942	0.00270297328856313	269.17237462122	31045.5
19050	-0.312777295417697	0.00269654958566478	269.172373144274	31008.3
19051	-0.31275939775114	0.00268959450211614	269.172371727734	30971.0
19052	-0.312740069693547	0.00268288100010982	269.172370372235	30933.9
19053	-0.312720896663232	0.00267660288718817	269.172369064097	30896.6
19054	-0.312702108851032	0.00267023950039641	269.172367796268	30859.6
19055	-0.312682862233268	0.00266456070308763	269.172366555854	30822.6
19056	-0.312664863080527	0.00265841709821032	269.172365334666	30785.8
19057	-0.312648287788735	0.0026524650890024	269.172364130828	30749.1
19058	-0.312631569796528	0.00264565911786304	269.172362950785	30712.4
19059	-0.312613805383584	0.00263853959436614	269.172361806763	30675.7
19060	-0.312595045172572	0.00263037372442544	269.172360706995	30638.9
19061	-0.312576344207132	0.00262325702040192	269.172359647384	30602.3
19062	-0.312559784317579	0.00261613197190609	269.172358618859	30565.7
19063	-0.312545027866046	0.00261018407701781	269.172357612017	30529.1
19064	-0.312529605508841	0.00260428788421945	269.172356623233	30492.6
19065	-0.312513574699717	0.00259883628661275	269.172355657373	30455.9
19066	-0.312498101732843	0.00259223456971082	269.172354721621	30419.5
19067	-0.312483092416632	0.00258520446342178	269.172353815576	30383.1
19068	-0.312467448384175	0.00257739891948135	269.172352941012	30346.7
19069	-0.31245015931672	0.00256947054857866	269.172352105052	30310.5
19070	-0.312433032218995	0.002562254330854	269.172351309647	30274.3
19071	-0.312417067920715	0.00255584190345265	269.172350546418	30238.4
19072	-0.312399746549061	0.00255137418410757	269.172349808668	30202.3
19073	-0.31238164208322	0.00254690744220302	269.172349088483	30166.3
19074	-0.312364792762776	0.00254201778089092	269.172348380707	30130.3
19075	-0.312348412473303	0.00253548698771837	269.17234767634	30094.6
19076	-0.312331701521655	0.00252833604563436	269.172346979707	30058.9
19077	-0.312315310347678	0.0025203377524016	269.172346302371	30023.3
19078	-0.312299607284285	0.00251228663184352	269.172345652752	29987.5
19079	-0.312283279139998	0.00250429382724953	269.172345037428	29951.7
19080	-0.312265683749707	0.00249641632503235	269.17234445892	29916.1
19081	-0.312245846678731	0.00248855181003798	269.172343910606	29880.5
19082	-0.312223624761963	0.00248208019720215	269.172343385527	29845.1
19083	-0.312199700350627	0.00247719056956455	269.172342872138	29809.8
19084	-0.312175729534722	0.0024732743490641	269.172342352835	29774.6
19085	-0.312152506103692	0.00246719057453168	269.17234181732	29739.2
19086	-0.312130186639042	0.00245961834227366	269.172341268924	29703.8
19087	-0.312108511211381	0.00245065934330644	269.172340718713	29668.4
19088	-0.312087690409592	0.00244134072440835	269.172340175342	29633.2
19089	-0.31206710653716	0.00243232638535116	269.172339640765	29598.0
19090	-0.3120466399505	0.00242422422010175	269.172339117352	29562.7
19091	-0.312026979262408	0.00241751626941969	269.172338606584	29527.7
19092	-0.31200744534993	0.00241213459308515	269.172338109439	29492.8
19093	-0.311987120114493	0.00240672036371711	269.172337621522	29458.0
19094	-0.311966362884526	0.00239952096523719	269.172337124855	29423.3
19095	-0.311944901520873	0.0023902148855836	269.172336606488	29388.9
19096	-0.311921011261345	0.00237969829033016	269.172336070049	29354.4
19097	-0.311896194058072	0.00236961716741848	269.172335529555	29319.9
19098	-0.311872204399399	0.00236129812379908	269.172335001988	29285.2
19099	-0.311847766976181	0.00235523569289042	269.172334489526	29250.7
19100	-0.311823571803313	0.00235076095769962	269.172333985673	29216.2
19101	-0.311800834857566	0.00234476367684401	269.172333489528	29181.9
19102	-0.311779487747785	0.00233694843370675	269.172333003536	29147.9
19103	-0.311755854917918	0.00232807736810234	269.172332528645	29113.5
19104	-0.311728970726125	0.00231988797864572	269.172332064311	29079.0
19105	-0.311701556897731	0.00231354987275041	269.172331610005	29044.7
19106	-0.311673813028923	0.00230817624984017	269.172331157655	29010.3
19107	-0.311645200882861	0.00230340346780633	269.172330687461	28976.0
19108	-0.311616817245436	0.00229716573183658	269.17233016514	28941.7
19109	-0.311589762180216	0.00229058063711451	269.172329575692	28907.7
19110	-0.311564208295149	0.00228238781816735	269.172328928848	28873.7
19111	-0.311538312504809	0.00227332442877892	269.172328241233	28839.5
19112	-0.311511707956018	0.00226435389902196	269.172327522195	28805.6
19113	-0.311483834161821	0.00225738948249786	269.172326780816	28771.5
19114	-0.311453135293112	0.00225238419912768	269.172326026231	28737.7
19115	-0.311421449219461	0.00224678283921378	269.172325259204	28703.8
19116	-0.311390762345448	0.00223942203115106	269.172324464155	28669.9
19117	-0.311360827327951	0.00223153064094888	269.172323621788	28635.9
19118	-0.311331840455062	0.0022231961249764	269.172322730656	28601.8
19119	-0.311303861556603	0.00221561390483529	269.17232180598	28567.9
19120	-0.311275942229243	0.00220845858314591	269.172320870535	28534.4
19121	-0.311247892351211	0.00220158865385446	269.172319945782	28500.8
19122	-0.311220074938374	0.00219459138626204	269.172319050795	28467.6
19123	-0.311192767950331	0.00218737983997074	269.17231819237	28434.2
19124	-0.311165021778489	0.00217943033684901	269.172317371717	28400.6
19125	-0.311135171744214	0.00217161907871923	269.172316595207	28367.2
19126	-0.311104997186565	0.00216427827934012	269.172315850891	28333.7
19127	-0.311076201251344	0.00215747869636298	269.172315110586	28300.4
19128	-0.311049005383862	0.00215079282090443	269.172314354579	28267.1
19129	-0.311023636412847	0.00214412002282746	269.172313574722	28233.7
19130	-0.310999423041609	0.00213783941258793	269.172312765821	28200.2
19131	-0.31097552090866	0.00213129585053406	269.172311929687	28167.3
19132	-0.310950767388062	0.002124666655108	269.172311070832	28134.1
19133	-0.310923836652081	0.00211750075385681	269.172310191062	28100.9
19134	-0.310895637867797	0.00211022115382137	269.172309295591	28068.0
19135	-0.310852163144382	0.00210268069472395	269.172308399707	28034.9
19136	-0.310795408593797	0.00209524341658659	269.172307514738	28001.8
19137	-0.310738692589758	0.00208744266089766	269.172306648501	27968.8
19138	-0.310685221737195	0.0020795238232292	269.172305805158	27936.0
19139	-0.310635326291446	0.00207130584665433	269.172304984648	27903.3
19140	-0.310589529508624	0.00206242123126045	269.172304182391	27870.5
19141	-0.310546168600767	0.00205331359842489	269.172303389894	27837.9
19142	-0.310504889076001	0.00204331964519579	269.172302591881	27805.1
19143	-0.310465402510723	0.00203294836201724	269.172301773871	27772.5
19144	-0.31042715268179	0.00202200555469047	269.172300918898	27739.9
19145	-0.310389841650396	0.00201165022826385	269.172300018659	27707.1
19146	-0.310353644828173	0.00200258927716186	269.172299073181	27674.4
19147	-0.310318058528264	0.00199485475630602	269.172298083149	27642.0
19148	-0.310284328647843	0.00198806885815577	269.172297054478	27609.6
19149	-0.310251992607954	0.00198120139764047	269.172296000215	27577.2
19150	-0.310219673745285	0.00197447256464642	269.172294932422	27544.8
19151	-0.310188317816963	0.00196746106256692	269.172293856689	27512.5
19152	-0.310157871505898	0.00195884960259246	269.172292776376	27480.4
19153	-0.310127718120894	0.00194515299246622	269.172291691788	27448.1
19154	-0.310098305426438	0.00193113257831707	269.172290603682	27416.0
19155	-0.310070188100842	0.00192088921192477	269.172289509274	27383.8
19156	-0.310042526033753	0.00191184241771497	269.172288406659	27351.9
19157	-0.310014194423969	0.00190461685939619	269.172287292555	27319.8
19158	-0.309985369839412	0.00189955584678966	269.172286162907	27287.7
19159	-0.309956187216081	0.00189604515164886	269.172285023314	27255.6
19160	-0.309926314064727	0.00189261185006128	269.172283869788	27223.5
19161	-0.309896118179841	0.00188956234330484	269.17228269646	27191.6
19162	-0.309864884621822	0.001887073182953	269.172281495788	27159.6
19163	-0.309832121338532	0.00188529799911451	269.172280271172	27127.7
19164	-0.309800150689276	0.00188411284252076	269.172279026381	27095.9
19165	-0.309770847541735	0.0018830215666219	269.172277766215	27064.0
19166	-0.309741915894453	0.00188206946130779	269.172276497985	27032.2
19167	-0.309712645966273	0.00188119138647447	269.172275230069	27000.3
19168	-0.309685355221779	0.00188027701903678	269.172273965413	26968.7
19169	-0.309659739150469	0.00187918455481187	269.172272708569	26937.0
19170	-0.309632789205073	0.0018774412899144	269.172271465489	26905.5
19171	-0.309604503943747	0.00187540987445793	269.172270242707	26873.9
19172	-0.30957589222551	0.00187310710322822	269.172269043623	26842.6
19173	-0.309545800423949	0.00187080705822424	269.172267860696	26811.3
19174	-0.309514485304378	0.00186791418385769	269.172266683775	26779.9
19175	-0.309481124677466	0.00186475211336167	269.172265502735	26748.8
19176	-0.309446085748281	0.00186058690374386	269.172264312382	26717.5
19177	-0.309411426669537	0.00185528059721304	269.172263105704	26686.3
19178	-0.309378433455715	0.00184964656679284	269.172261883605	26655.2
19179	-0.309346975863219	0.00184312526144113	269.172260645031	26624.2
19180	-0.309315241773553	0.00183658874253323	269.172259393042	26593.2
19181	-0.309281981296285	0.00183102339056299	269.172258125903	26562.2
19182	-0.309246561441772	0.00182894045180239	269.172256839474	26531.4
19183	-0.30920910761474	0.00182555364934648	269.172255528214	26500.7
19184	-0.309171578206522	0.00181885104340025	269.172254196667	26469.8
19185	-0.309136273011752	0.00180349354435802	269.172252837857	26439.0
19186	-0.3091019130391	0.00179524053198694	269.172251447945	26408.3
19187	-0.30906847742584	0.00178636259570782	269.172250024677	26377.8
19188	-0.309035765692282	0.00177684143729392	269.17224857399	26347.4
19189	-0.309003244366253	0.00176642294167085	269.17224710539	26317.0
19190	-0.308972058768461	0.00175431251754474	269.172245629493	26286.5
19191	-0.308942476276319	0.00174146904007439	269.172244154699	26256.2
19192	-0.308912906394125	0.00172911266591899	269.172242683766	26225.9
19193	-0.308881548672805	0.00171322541856553	269.172241208673	26195.6
19194	-0.308848482008888	0.00169235869831799	269.172239699727	26165.5
19195	-0.308815034622999	0.00166983777522976	269.172238134688	26135.4
19196	-0.308781256433763	0.00165178728812547	269.172236513436	26105.6
19197	-0.30874739330384	0.0016385155187253	269.172234856432	26075.6
19198	-0.308712246511215	0.0016261190988329	269.172233183674	26045.7
19199	-0.308675281986452	0.00161378576273841	269.172231512219	26015.7
19200	-0.308638012138433	0.00160751719013713	269.172229839582	25986.1
19201	-0.30860194110835	0.00160107486142926	269.172228154306	25956.4
19202	-0.308565942332387	0.00159389278020153	269.172226457906	25926.8
19203	-0.30852936448529	0.00158675577643287	269.172224761514	25897.2
19204	-0.308492306750889	0.00157830787788361	269.172223074878	25867.5
19205	-0.308454550078498	0.00157013121640768	269.172221402262	25837.7
19206	-0.308415345829721	0.00156451650009323	269.17221974856	25808.3
19207	-0.308374495103393	0.00155879715762932	269.172218118344	25778.8
19208	-0.308332413511596	0.00155168870666541	269.172216511693	25749.3
19209	-0.30828998592138	0.00154295446770784	269.17221492318	25719.9
19210	-0.308248092068353	0.00153678379676901	269.17221334489	25690.5
19211	-0.308207968549537	0.00153249697160664	269.172211766087	25661.1
19212	-0.308168552900399	0.00152785434203435	269.1722101691	25631.9
19213	-0.308127752983666	0.00152257841999174	269.172208532167	25602.8
19214	-0.308085721769548	0.00151631720004774	269.172206847787	25573.6
19215	-0.308041803976465	0.00151116680305226	269.1722051191	25544.6
19216	-0.307995419668185	0.00150771485318672	269.172203355538	25515.5
19217	-0.307948226129033	0.00150468070762132	269.172201561684	25486.4
19218	-0.307899812783193	0.0015017913766671	269.172199729139	25457.6
19219	-0.307848769454427	0.00149870188336486	269.17219784651	25428.7
19220	-0.307796796742483	0.00149447101065751	269.172195911061	25399.8
19221	-0.307745168226941	0.00148745622396188	269.17219392381	25371.0
